0,1,2
2020-05-18 23:59:57+00:00,CCovid-19 Free: Bhubaneswar Corona Update: Bhubaneswar declared COVID-19 free | Bhubaneswar News - Times of India ,MahantiSd
2020-05-18 23:59:16+00:00,@CNN U.S. President Donald Trump’s backing for a malaria drug to treat Covid-19 has boosted the prospects of an obscure plantation in the mountains of eastern India. Read more at: ,HelenaofTroy60
2020-05-18 23:59:05+00:00,@MSNBC U.S. President Donald Trump’s backing for a malaria drug to treat Covid-19 has boosted the prospects of an obscure plantation in the mountains of eastern India. Read more at: https://economictimes.indiatimes.com/news/economy/agriculture/trumps-covid-gamechanger-hydroxychloroquine-turns-life-changer-for-an-obscure-indian-plantation/articleshow/75174169.cms?utm_source=contentofinterest&amp;utm_medium=text&amp;utm_campaign=cppst,HelenaofTroy60
2020-05-18 23:59:02+00:00,"@IEI_Kolkata courses are challenged in High court based on NonAvailability of Regular classes &amp; is described as the worst study structure,It is ironic that now covid crisis made us to follow same.Recognise the students hard earned degree.@HRDMinistry @adsahasrabudhe @AICTE_INDIA ",Munificent7494
2020-05-18 23:58:49+00:00,@donlemon U.S. President Donald Trump’s backing for a malaria drug to treat Covid-19 has boosted the prospects of an obscure plantation in the mountains of eastern India. Read more at: https://economictimes.indiatimes.com/news/economy/agriculture/trumps-covid-gamechanger-hydroxychloroquine-turns-life-changer-for-an-obscure-indian-plantation/articleshow/75174169.cms?utm_source=contentofinterest&amp;utm_medium=text&amp;utm_campaign=cppst,HelenaofTroy60
2020-05-18 23:58:42+00:00,"Covid-19 cases in India crosses 1 lakh mark, over 3,000 dead | India News – Times of India https://jimmyspost.com/covid-19-cases-in-india-crosses-1-lakh-mark-over-3000-dead-india-news-times-of-india/",jimmys_post
2020-05-18 23:58:25+00:00,"With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film City has ruined our efforts, single biggest source of the day. #TabliZeeJamaat #ArrestSubhashChandra #ZeeNewsSealKaro #CoronaZeehad",ARauf46
2020-05-18 23:58:22+00:00,U.S. President Donald Trump’s backing for a malaria drug to treat Covid-19 has boosted the prospects of an obscure plantation in the mountains of eastern India. Read more at: https://economictimes.indiatimes.com/news/economy/agriculture/trumps-covid-gamechanger-hydroxychloroquine-turns-life-changer-for-an-obscure-indian-plantation/articleshow/75174169.cms?utm_source=contentofinterest&amp;utm_medium=text&amp;utm_campaign=cppst,HelenaofTroy60
2020-05-18 23:57:42+00:00,Covid-19 doubling time in India improved to 13.6 days in last 3 days: Harsh Vardhan https://timesofindia.indiatimes.com/india/covid-19-doubling-time-in-india-improved-to-13-6-days-in-last-3-days-harsh-vardhan/articleshow/75792169.cms via NaMo App,RomeshNadir
2020-05-18 23:57:30+00:00,"ÍNDIA PRORROGA QUARENTENA ATÉ 31 DE MAIO Províncias terão autonomia para relaxar algumas medidas IMPACTOS ECONÔMICOS DA PANDEMIA DE COVID-19 PIB do Japão encolhe 3,4% no primeiro trimestre de 2020",aloisiolisboa
2020-05-18 23:56:21+00:00,The new map is expected soon as the Cabinet yesterday agreed to a proposal to do so. The earlier position was to issue the map after talks with India. One question in my mind is what was the urgency in India to open the road during COVID-19 when travel cannot take place.,MudbharyPuru
2020-05-18 23:56:18+00:00,"These are political games between India and China, Nepal is a pawn. The ambassador of Taiwan gave an interview to an Indian news channel recently, China took exception to that, there have been skirmishes near Ladakh, India asked for an impartial investigation on source of Covid..",XLNC_007
2020-05-18 23:55:33+00:00,"Covid-19 cases in India crosses 1 lakh mark, over 3,000 dead - https://indiagoneviral.com/news/2020/05/19/covid-19-cases-in-india-crosses-1-lakh-mark-over-3000-dead/63752/india-gone-viral/",gone_india
2020-05-18 23:54:56+00:00,"Presumption,segregation and stigmatization is a not a solution of COVID-19 Thackeray's Mumbai is completely hell for livelihoods. Mumbai is called economical capital of India but Recession of economy and plummet in market is not a good sign for mumbai nd india. ",ChhabraSweety
2020-05-18 23:52:08+00:00,India Has 7.1 Covid-19 Circumstances Per Lakh Inhabitants as in opposition to 60 Globa... https://csybuzz.live/india-trending-news/india-has-7-1-covid-19-circumstances-per-lakh-inhabitants-as-in-opposition-to-60-globally-well-being-ministry/?feed_id=14756&amp;_unique_id=5ec31fa7c50fd,csybuzz
2020-05-18 23:51:42+00:00,Covid-19 doubling time in India improved to 13.6 days in last 3 days: Harsh Vardhan ,imsaurabhgkp
2020-05-18 23:51:06+00:00,Found effective drug combination to cure Covid-19 patients: Bangladeshi doctors ,India_NewsLive
2020-05-18 23:51:04+00:00,Índia 1- Os profissionais de saúde na Índia tomam hidroxicloroquina de forma profilática. 2- Aquele que é confirmado com Covid-19 começa a se tratar com hidroxicloroquina nos primeiros sintomas. 3- Pessoas próximas a essa pessoa infectada também tomam HCQ de forma profilática.,az_hcq
2020-05-18 23:51:01+00:00,CORONA ZEEHAD Why ZEE news is bent to defeat India in its fight against Covid. Please stop CORONA ZEEHAD MOULANA CHAUDHARY and his followers should be quarantine at earliest,Salah097875
2020-05-18 23:51:00+00:00,Mumbai: Few govt beds for Covid ‘suspects’; situation in private hospitals even worse | Mumbai News – Times of India ,Shahids94957761
2020-05-18 23:50:59+00:00,India has crossed 1 lakh COVID-19 cases today. So it's obvious the media should ask: 1) How pathetic is Imran Khan 2) What are Sonia &amp; Rahul Gandhi doing in this crisis. #Askingtherightquestions,Princy_Aish
2020-05-18 23:50:49+00:00,"Modi govt. helped 500cr people of INDIA, according to there survey, thanks alot for helping the population that is yet to come... @Aamer_Javeed koi shaq? Chokidar toh mor hai, COVID-19 ka social distancing to mazaq hai... ",ThaNoST9T
2020-05-18 23:50:46+00:00,"With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film City has ruined our efforts, single biggest source of the day. #TabliZeeJamaat #ArrestSubhashChandra #ZeeNewsSealKaro #CoronaZeehad #ZeeNewsSealKaro",ZaidAlibhai
2020-05-18 23:49:07+00:00,"O numero de testagens de covid no Brasil perde para mexico, india e todos os paises da america do sul E somos o mais afetado Isso e sobrenatural",Rapho82287381
2020-05-18 23:48:11+00:00,India doing better at managing Covid than most Western countries. India - 2 deaths per million. UK - 513. US - 278. Did HCQ help? You be the judge. ,RebeccaWeisser
2020-05-18 23:46:55+00:00,Healthcare workers in India have been taking HCQ for months to prevent Covid pneumonia. Wonder if Trump has the data from India's healthcare workers ?,Evelyn31721
2020-05-18 23:44:06+00:00,"With the efforts of public and our PM, India was close to flattening the #COVID curve. But this building in Noida Film City has ruined our efforts, single biggest source of the day. #TabliZeeJamaat #ArrestSubhashChandra #ZeeNewsSealKaro #CoronaZeehad @LambaAlka @ndtv @ANI",5almanqureshi
2020-05-18 23:44:02+00:00,Modi Government 's Firm Measures saved India from worst Covid-19 Pandemic. Prolonged Lockdown could cripple Livelihood. Recovery from Covid-19 is improving. But Migrants Problem is Challenging!Building Self Reliant India. Relief for Industr ,DrRKBHATNAGARD2
