0,1,2
2020-05-13 23:59:41+00:00,As more opposite parties they are only accusing on Modi ji and BJP government but no no-one is attending that what's happening in the world ( India) Hey human this time is only fight against to COVID 19 with eachother don't blame on another Government stay at home to safe,SKSir18
2020-05-13 23:58:54+00:00,Final days of Ramadan are started keep everyone in Duas and pray for Covid Free Telangana &amp; Covid Free India.,Waseem_Akram94
2020-05-13 23:55:38+00:00,PMO India (@PMOIndia) Tweeted: PM-CARES Fund Trust Allocates Rs. 3100 Crore for Fight against COVID-19. http://nm-4.com/5ie9 via NaMo App (https://twitter.com/PMOIndia/status/1260596857476190215?s=20),Prabhat17430341
2020-05-13 23:55:11+00:00,Covid-19: What you need to know today - https://indiagoneviral.com/news/2020/05/14/covid-19-what-you-need-to-know-today-13/59182/india-gone-viral/,gone_india
2020-05-13 23:54:54+00:00,#3moremonths - going out for work again ? Check Protective gear here COMPLETE COLLECTION Online shopping for AB_COVID-19 Essentials at https://amzn.to/2Z2wVdh via #COVIDSUIT @amazon,DawnMedia_India
2020-05-13 23:54:07+00:00,"Países mais populosos do mundo: China; Índia; EUA; Indonésia; Paquistão; Nigéria; Brasil. O Brasil seria, então, o sétimo país mais populoso. Alguma surpresa de ser o sexto em mortes de covid-19? Ou o sexto em população carcerária, como a esquerda repete? Menos demagogia!",Buda1973
2020-05-13 23:53:04+00:00,I read about this a few weeks ago....it has also been happening in India! Bill Gates has been working with the WHO for ten years on this project..as identified by RF Kennedy in a recent report! The whole covid 19 hysteria is linked to this...to then STERILISE the world! ,karenwatson53
2020-05-13 23:52:47+00:00,"Yet, it's also true that the cases are increasing daily in #Maharashtra, #TamilNadu, #Delhi, #Gujrat, #MadhyaPradesh, #Rajasthan and #WestBengal! The total number of confirmed cases in #India is about 75K now! #COVID #COVID19 #Corona #CoronaAlert #CoronaUpdate #CoronaVirusInIndia",MinisculeThe
2020-05-13 23:50:43+00:00,India's Rs 20 lakh crore Covid relief package one among the largest in the world https://economictimes.indiatimes.com/news/economy/finance/latest-stimulus-package-among-largest-in-the-world/articleshow/75701976.cms via NaMo App,bhavahyuktah
2020-05-13 23:50:20+00:00,"How is it moronic? Its a temporary restriction, not a ban, until its safe for larger congregations. Large congregations is literally how Covid spread in America, Korea, Japan, Iran, India, etc.",GeeUWotM8
2020-05-13 23:50:13+00:00,"“We will treat only Hindus [with #COVID-19 not #Muslims,” says a doctor in Mathura area of Uttar Pradesh, #India. ",MryumNoor
2020-05-13 23:50:12+00:00,"Illustrations for @UNITEDCREATI0NS voluntary project for global awareness of covid-19 precautions. My artwork represents India, inspired by my Punjabi heritage. ",harichaart
2020-05-13 23:49:35+00:00,Wase bhi covid 19 ke bad future ka koi pata nahi better we short out this hindu muslim chapter for once for all so our next generation can live in India peaceful.. Disclaimer. I talking about talk and nonviolence. Please don't dream about gajwa e hind and kafir etc from quoran,ankitdoshi0704
2020-05-13 23:49:08+00:00,making a face masks in seconds #Covid19 #كورونا #Coronavirus #StayHome #StaySafe #HomeMade #FaceMask #SockMasks #CovidIndia #Safety,MyZakirKhan
2020-05-13 23:48:30+00:00,"IPL 2020 Coronavirus | IPL 2020 BCCI Coronavirus (COVID 19) Outbreak Today Latest News On Indian Premier League Over Corona Cases Rise in India | आईपीएल की उम्मीद बेहद कम, बीसीसीआई को 2 हजार करोड़ और हर एक फ्रेंचाइजी को 100 करोड़ रु. का नुकसान हो सकता है ",24x7_world
2020-05-13 23:47:01+00:00,"No matter your work circumstances, try these basic practices to keep positive during COVID-19: Remember what’s important Practise patience and gratitude Make your health a priority. More tips: https://indeedhi.re/2AfFxmz #indeedhelps #positivemindset #wellness #gratitude",Indeed_India
2020-05-13 23:46:08+00:00,Yes HCQ is also cheap! Frence and India and some states of US have already used this drug to treat Covid patients,LazyMasu
2020-05-13 23:44:33+00:00,In india there is no theater available for black widow movie due to covid 19..it is extremely lose for marvel lovers........i wish this may sort up soon....@Avengers,Mohamme81563352
2020-05-13 23:43:50+00:00,"Mint Covid Tracker: At current trajectory, India’s case count set to reach 100,000 in five days ",KDharmapuri
2020-05-13 23:41:58+00:00,Even before COVID there was no hope for India.,ajnabiever
2020-05-13 23:41:17+00:00,India takes steps towards a resilient and self reliant economy beyond covid-19 pandemic. #AatmaNirbharBharatAbhiyan,Amitkmishra80
2020-05-13 23:40:39+00:00,COVID-19 fight: ICMR approves 9 hospitals for WHO's solidarity trial in India - The New Indian Express ,sajeed75sh
2020-05-13 23:40:31+00:00,Covid-19 booze rush in India as restrictions ease ,AnalyticaGlobal
2020-05-13 23:39:22+00:00,The economic trouble in India today is not a result of COVID. It's a result of mismanagement right from 2016. It's not as if we were #RamRajya in Feb 2020. The eco. was drained with a single objective of PR. The #20LakhCrorePackage is another of them. #AatmaNirbharBharatAbhiyan,sandeeproy1
2020-05-13 23:39:20+00:00,"(1/2)The Economist is ignoring following factors - 1. China's real estate bubble will burst. It's not a question of if but when. 2. After Covid-19 subsides, the global supply chain will hedge against China by shifting partly to countries like Vietnam, Thailand, Indonesia &amp; India.",PuneetJeph
2020-05-13 23:38:56+00:00,"""COVID-19 in India"" #coronavirus",ramizrajamalik
2020-05-13 23:36:19+00:00,#LGBTQ #LGBT #LGBTQIndia #LGBTQIA #lgbtpride #LGBTQIAPlus #Homophobic #homophobia #Youtube #Google #India #India2020 #youthkiawaaaz #bucksout #Covid_19 #coronavirusinindia #CoronaWarrior #COVID19vaccine #Covid19 #Corona @YouthKiAwaaz #journalism,Aggarwal_Akassh
