0,1,2
2020-05-17 23:58:16+00:00,So India is the good guy and China the bad guy. How bias can that be when the cause is due to border restrictions in view of CoVID 19,Micloo2
2020-05-17 23:57:29+00:00,"SBI chairman: Economy can’t be locked down for long, have to live with Covid | India Business News ",OMarugujarat
2020-05-17 23:55:42+00:00,"Out of 5, 4... Brazil, Russia, India and South Africa are more or less badly affected by #Covid_19 except one, who is the origin of it. We would have been better as BRIS. @realDonaldTrump makes sense and #Australia too. @rishibagree @SumonaChakrabo8",SanjayBana2345
2020-05-17 23:52:28+00:00,"Covid-19: Karnataka JD(S) MLA defies curfew, takes out grandson on his toy car | City - Times of India Videos ",cyrushavo
2020-05-17 23:51:27+00:00,"#OutboundFlightsFromIndiaNOW,@PMOIndia,@MoCA_GoI,@TOIIndiaNews,@airindiain,@CMOMaharashtra,@IndiaToday,@indiatvnews,@MEAIndia,@HardeepSPuri. Lost jobs of NRI's=lost $remittance to India=loss of money for India.Start outbound flights=people leaving India=less covid cases. ",arealrt
2020-05-17 23:49:30+00:00,India: Authorities extend nationwide lockdown until May 31 due to COVID-19 /update 28 https://garda.page.link/z81WnmqyxDfkq3e1A,GardaWorldC24
2020-05-17 23:48:40+00:00,"Indeed, there is so much to learn from each other in #COVID__19 #Pandemic response. Our interconnectedness needs #InItTogetherWorldWide #globalhealth #publichealth #epidemicpreparedness",guptavineeta
2020-05-17 23:48:26+00:00,"2/2 The poor families, left to fend for themselves, said that they have lost everything in fire. The linking of Tableeghi Jamaat to Covid-19 spread has exacerbated the myths about Muslims being diseased which has led to rise in religious hate crimes in India. #bengalburning",Akeel_rashid_
2020-05-17 23:48:00+00:00,"Ban Chinas products Self confidence self manufacture products only we buy India products or MAKE in india products like SAMSUNG Samsung India Pledges INR 20 Crore in Fight Against Covid-19; to Contribute to PM Cares Fund, Uttar Pradesh and Tamil Nadu - ",ghouseg9
2020-05-17 23:47:04+00:00,India Extends COVID-19 Lockdown until May 31 http://www.laht.com/article.asp?ArticleId=2492061&amp;CategoryId=13936#.XsHM8J6Fl8E.twitter,LAHT
2020-05-17 23:46:30+00:00,"There is no autonomous political process in Kashmir, only Delhi engineered options. This is a game for which India has paid the price before. - @pbmehta #COVID__19 #Kashmir #India Covid lockdown is seen as a cover for Jammu and Kashmir https://indianexpress.com/article/opinion/columns/jammu-kashmir-4g-internet-sc-lockdown-pratap-bhanu-mehta-6411879/ via @IndianExpress",Asif_Rafiq_
2020-05-17 23:46:08+00:00,"Key challenge: can India avoid spread of infections from hotspots (eg Mumbai &amp; Delhi) to rural areas? Recall, travellers from NY were responsible for spreading COVID-19 to much of the US. 4/5 Travel From New York City Seeded Wave of U.S. Outbreaks ",anup_malani
2020-05-17 23:46:07+00:00,"#COVID__19 in India: New lockdown orders came down. Lockdown is ""extended"" til end of May. But details have changed. 1/5 @nebuer42 @pritika13 @ShamikaRavi @muditkapoor @NeelanjanSircar",anup_malani
2020-05-17 23:45:24+00:00,"Coronavirus N95 Face Mask | When and How to Use Masks as Corona (COVID-19) Cases Rise In India | Utility Utility | कोरोनावायरस से बचाव के लिए N95 मास्क ही बेहतर, जानिए कौन सा मास्क वायरस से कितना बचाव करता है ",tez_coverage
2020-05-17 23:45:07+00:00,@hrw @WHO Cant see how poor people are being treated in india. Thousands of migrant labors across the state are walking from past one month and instead of prividing food and water they are welcome with sticks. Please take note and intervene #AtmaNirbharBharat #COVID__19,OMO11635445
2020-05-17 23:44:15+00:00,"This is as good a place as any ... Doing my daily death tally today and remembered how much COVID love Russia was sharing with *everyone* ... including Brazil (?!) And learned about BRICS (Brazil, Russia, India, China, and South Africa) ",haleba07
2020-05-17 23:43:52+00:00,"MODI 2, India coronavirus, COVID-19 live updates, May 17: Maharashtra's total increases by 2,347 to 33,053; toll at 1,198 https://www.modi2.com/news-amd-reports/india-coronavirus-covid-19-live-updates-may-17-maharashtras-total-increases-by-2347-to-33053-toll-at-1198/ https://en",modi_2_
2020-05-17 23:41:26+00:00,"Mr. Ian u may be having superb economy but don't u think that India is managing covid better than any one. Just have a look at INDIA""S population U r developed nation but u need to maintain it which is very difficult And we r developing and its easy for us to become developed. ",Abulhas97106898
2020-05-17 23:40:22+00:00,"COVID-19: Punjab records three deaths, 18 fresh cases – United News of India https://www.newsjatt.com/archives/9621",NEWSJATTDOTCOM
2020-05-17 23:39:56+00:00,COVID-19 की वजह से भारत में 5.8 लाख से ज्यादा सर्जरी रद्द हो सकती हैं: स्टडी । Over 580000 surgeries in India may be cancelled due to Covid-19 | rest-of-world – News in Hindi ,thakuranuragv
2020-05-17 23:38:15+00:00,You also missed the part where we have the worst covid-19 response on the planet. India has 1 billion more people than us but fewer total cases than we have deaths,dmshaw85
2020-05-17 23:37:31+00:00,Stranded people board train heading for their states amid COVID-19 lockdown in India ,NNNNEWS9
2020-05-17 23:37:26+00:00,"COVID-19 lockdown in India extended till 31 May; schools, colleges to remain shut; inter-state travel https://is.gd/slQVjQ #livenewsindia",walaa_news
2020-05-17 23:37:26+00:00,"Eye on China, India backs 62-nation coalition’s push for probe into Covid-19 origin - india news - Hindustan Times. ",PROFESSOREUCIMA
2020-05-17 23:37:20+00:00,"Eye on China, India backs 62-nation coalition’s push for probe into #Covid-19 origin - india news - Hindustan Times https://www.hindustantimes.com/india-news/india-wants-covid-19-origin-probed-seeks-impartial-review-of-who-response/story-nw3ir6VDPywAwLYs5bOVGO.html",PROFESSOREUCIMA
2020-05-17 23:37:19+00:00,BFI introduces ‘special COVID-19 insurance cover’ for national campers – Times of India ,MagazinezNews
2020-05-17 23:37:14+00:00,"Eye on China, India backs 62-nation coalition’s push for probe into Covid-19 origin - india news - Hindustan Times https://www.hindustantimes.com/india-news/india-wants-covid-19-origin-probed-seeks-impartial-review-of-who-response/story-nw3ir6VDPywAwLYs5bOVGO.html",PROFESSOREUCIMA
2020-05-17 23:34:12+00:00,COVID-19 tally crosses 90k-mark as India sees biggest single-day jump. Abhi daru wala results baki hai ,KnottyCommander
2020-05-17 23:33:53+00:00,"Hi Abhilash, we regret the inconvenience caused. We have started services in few of our service centers while ensuring the safety precautions against COVID-19 suggested by the Government of India. In the interest of all our customers and employees, we request you to take (1/3)",MiIndiaSupport
2020-05-17 23:33:25+00:00,“There are some rumblings that India is planning something. It has been killing Kashmiris since January this year. But after Covid-19 it accelerated the pace of killings of young men. ,WasifBut
2020-05-17 23:33:17+00:00,"@PMOIndia need you to step up and help the Poor Labors of India, they are dying every day on highway, there are alot of small children among them. #AtmaNirbharBharatAbhiyan @hrw #COVID__19 @COVIDNewsByMIB #atmanirbharbharat #bbc",OMO11635445
2020-05-17 23:33:16+00:00,Polis Anti Covid-19 Di India Kelihatan Seperti Robot Dari Masa Depan http://amanz.my/2020236832/,amanz
2020-05-17 23:33:00+00:00,Rahul Gandhi meets migrant labourers waking home in Delhi...... #RahulGandhi #India #Delhi #Migrants #Lockdown #Coronavirus #CoronavirusPandemic #Covid_19 #Pandemic #COVID #COVID19 #COVID2019 #COVIDー19,TPE_connect
2020-05-17 23:31:39+00:00,"Sir, Covid hs affected India on all grounds dat includes economically. Can’t we see this part f the package to fill dat deficit gap? The money generated indirectly here will add up in Indian economy only. Which govt cn use 4 other purpose lyk testing or providing relief packages?",MrSinghis
2020-05-17 23:31:18+00:00,1000% Correct... yahi modi ki policy hai WAR WITHOUT WEAPONS TO CLEAR THE POPULATION OF INDIA... SAME POLICY ADOPTED BY 195 COUNTRIES APPROX IN THE NAME OF COVID ,HaqBolo
2020-05-17 23:30:39+00:00,Above suggestion for after covid -19. This way we will save the nature and individual also get time to spend with their families. Life and the things that support it is very important. Otherwise there is no meaning of progress if life is not there ,DharamS37526416
2020-05-17 23:30:32+00:00,"Our country is not a banana republic, why didnt we realize the threat when the out break was in china, Iran and Italy, march 13 govt says that covid is not an emergency in India. govt thinks we are all morons. Many or most of Indians assertained the threat except our govt. ",IqbalJ33504075
2020-05-17 23:30:28+00:00,@MoHFW_INDIA @drharshvardhan : Make COVID-19 Testing Free for Senior Citizens &amp; Subsidised for All #PatientsBeforeProfits - Sign the Petition! http://chng.it/wH6Z4gcM via @Change,nseetharama
2020-05-17 23:30:23+00:00,"India's #death count rises to 2872, record jump of #nearly 5000 new cases #Covid_19",RisingKashmir
2020-05-17 23:30:06+00:00,"Police Book 4,100 Who Crowded Godman’s Funeral in India Despite COVID Rules ",anirvan
2020-05-17 23:29:18+00:00,India extends lockdown as it surpasses China for most COVID-19 cases in Asia https://www.sbs.com.au/news/india-extends-lockdown-as-it-surpasses-china-for-most-covid-19-cases-in-asia?cid=news:socialshare:twitter via @SBSNews,auntyfudge
2020-05-17 23:28:19+00:00,Before Applying For Job पूछना ये था कि क्या हम Participation In Covid-19 Quiz Ke Certificate को Resume में Mention कर सकते है कि नही? आज्ञा से- कोरोना काल मे पास हुआ बच्चा @AICTE_INDIA @AKTU_Lucknow @dpathak0108 @WHO @TheLallantop,imshivams
2020-05-17 23:26:27+00:00,Madam Pakistan me corona 40k and india me1lakh k aspas ho gya hai.sarkar pe poocho kya kr rhi hai.intna mat dalali kro ki apke bacchon ko school collage me criticize kiya jaye...or ha Pakistan me covid test free hai #आत्मनिर्भर bano kb tak Pakistan k bharose apna news chalaoge.,bilaalfarooqui
