0,1,2
2020-05-06 23:59:46+00:00,"Not just India, these 12 countries also eased their Covid-19 restrictions on Monday https://theprint.in/world/not-just-india-these-12-countries-also-eased-their-covid-19-restrictions-on-monday/414300/ via @ThePrintIndia",ReallyGupta
2020-05-06 23:58:55+00:00,New & Innovative technologies are being formulated to control the impact of #COVID-19. @DRDO_India develops UV disinfection Tower for rapid disinfection of high infection-prone areas. via NaMo App,MAKumar15
2020-05-06 23:53:20+00:00,"Remember, Italy, the U.S., Spain etc., all practiced social distancing or lockdowns when we had low hundreds of deaths only & India MUCH earlier. Brazil already has 8,536 deaths and they are JUST beginning to lock down! I expect Brazil to have a TON of COVID-19 deaths ",BobDoleYahoo
2020-05-06 23:53:18+00:00,"Over 90,000 health workers infected with COVID-19 worldwide ",India_NewsLive
2020-05-06 23:53:11+00:00,"Am aware of this Advisory, what am looking for is steps on how to book future flights by utilising the booking amount which is safeguarded as per the Advisory for cancelled Air India flights. Please help me with a stepwise guide on it! @MoCA_GoI #Covid_19",jyotishojel
2020-05-06 23:52:42+00:00,¡ATENCIÓN! No dejes de participar en nuestro próximo #webinar Resilience and transportation: lessons from India while responding to COVID-19 ¡No te lo pierdas! Fecha: viernes 8 de mayo Hora: 7:00 hrs (MEX) Idioma: Inglés ¡Registrate aquí YA! https://bit.ly/35DTuq4,MobiliseCityLAT
2020-05-06 23:52:12+00:00,Air India's repatriation flights postponed as crew members' COVID-19 tests get delayed ,ramana1729
2020-05-06 23:50:58+00:00,Covid 19 Recovery Tracker India [Hindi हिन्दी] - See How Many Coronavirus Cured Cases In India Read More: http://tinyurl.com/yc6vsmbz #coronavirus #coronavirushindi #coronavirus #coronavirusindia #coronaviruslatestnews #coronavirusnews #coronavirusoutbreak,pcgame
2020-05-06 23:50:10+00:00,"El 'misterio' de la baja tasa de mortalidad de Covid-19 en India…Créo que SE ESTA SABIENDO LA VERDAD, AL PARECER LAS ""PRUBAS RÁPIDAS"" TRAÍAN VIRUS DEL COVID ",AdolfoGiurfa
2020-05-06 23:48:24+00:00,World Beauty.. . . . #NaturePhotography #India #Travel #travelblogger #traveling #beautiful #Pakistan #Covid_19 #nature,TravelFriendly6
2020-05-06 23:48:05+00:00,@PBODigital El 'misterio' de la baja tasa de mortalidad de Covid-19 en India https://www.bbc.com/news/world-asia-india-52451455,AdolfoGiurfa
2020-05-06 23:47:37+00:00,IIT launches a Covid-19 Test Bus in Mumbai — capable of conducting 5 million tests per month - Businessinsider India on Mobile ,Asif03387008
2020-05-06 23:47:37+00:00,"Kia Ora everyone. In this week’s episode of our NZTE podcast, Arshad Kokardekar from DFE Pharma joins us as we discuss some of the issues facing India’s pharmaceutical industry as a result of covid-19. https://bit.ly/35AvLXQ",nzhays
2020-05-06 23:46:47+00:00,India's Covid-19 Contact Tracing App Could Leak Patient Locations ,hackinthebox
2020-05-06 23:46:10+00:00,"'Of course, we will share it with the world': Israel's ambassador to India on Covid-19 'breakthrough' | India News https://bit.ly/3dqsJIe #IndiaNews #Headlines",whatnwhen
2020-05-06 23:45:19+00:00,"85 more Covid-19 positive cases in BSF, tally in forces nears 400 – india news http://34.93.14.69/2020/05/06/85-more-covid-19-positive-cases-in-bsf-tally-in-forces-nears-400-india-news/",jaaikumar
2020-05-06 23:44:05+00:00,"@AMISHDEVGAN is the cutest, He got some funniest memes on him, Who else love #amishdevgan for his memes comment your favourite memes on him #अमिश_पर_FIR_करो #Covid_19 #IndianArmy #RiyazNaikoo #boislockeroom #lockdownextension #Kashmiris",goes_india
2020-05-06 23:43:08+00:00,"‘Of course, we’ll share it with the world’: Israel’s ambassador to India on Covid-19 breakthrough ",KathyMattsson
2020-05-06 23:42:01+00:00,"Where are bakhts, will you bycot this ?please do Azim Premji-backed startup Icertis donates ₹25 lakh to Covid-19 hospital in Pune - Businessinsider India on Mobile ",Gesud
2020-05-06 23:41:25+00:00,"@RahulGandhi IF RAHUL GANDHI WERE PRIME MINISTER OF INDIA, HE WOULD CONTROL AND MAINTAINE PROPERLY OVER COVID 19 VIRUS IN INDIA.",SultanK50686589
2020-05-06 23:40:17+00:00,I feel ma'am many people drank alcohol. It's alcohol phobia. This activities increase the covid 19th patients in india it's most dangerous .this situation is very critical for nation ma'am #stayAthome #StayHomeSaveLives #BreakTheChain,SHUKLAS_LBSNAA
2020-05-06 23:40:04+00:00,"Hi Team, please let me know if you got any update from Air India in this regard. My booking dated in April’20 comprised of 2 AI flights in April and am waiting for provisions to utilise the booking amount of cancelled flights for future bookings. #Covid_19 @GOI_MoCA",jyotishojel
2020-05-06 23:38:54+00:00,ورنہ ٹکنالوجی کے میدان میں شیخی بگھارنے کا کوئی فائدہ نہیں اگر ہم وقت ضرورت اس سے استفادہ نہ کرتے ہوں تو یہ ملک اور عوام کے ساتھ نہایت نا انصافی ہوگی۔ س۔م۔احمد #COVID19 #Covid_19 #CoronaUpdatesInIndia #coronaupdatesindia #Islamophobia #Islamophobia_In_India,muddassir_ahmed
2020-05-06 23:38:33+00:00,#Dear All #Ramadan2020 people #Say_No_To_Alcohol #SayNoToDrugs #शराब_बंद_करो #Ban_Liquor_In_India #HELP #doctors #FeedTheNeedy #Covid_19 #COVID19 #CoronaUpdatesInIndia #challenge #lockdownextension #level3 #talkwithbright #SocialDistancing #Sociology,Mere_Soil
2020-05-06 23:37:32+00:00,India to start Covid-19 evacuation operation https://newseverything.in/india-to-begin-covid-19-evacuation-operation/,NewsEverything_
2020-05-06 23:36:01+00:00,The other Covid crisis — India is caught between a charismatic PM and servile bureaucrats writes ⁦@Profdilipmandal⁩,FarmerSheoran
2020-05-06 23:35:57+00:00,#AmazonSpinandWin @aamirmakrani007 #level3 #MumbaiPolice @mumbikernikhil Gret choice nothing do amazon on covid.19 for india essential ,aamirmakrani007
2020-05-06 23:34:47+00:00,The people who are protesting against the lockdown should be refused treatment if they get COVID-19. Tit for tat. Fuck um.,VindictiveAdam
2020-05-06 23:34:25+00:00,Day today following people's report about this deadly virus covid-19 is a good service may God bless all lifes from this deadly viruses covid-19 thank you sir ,Lak84585119
2020-05-06 23:33:55+00:00,CORONAVIRUS AAROGYA SETU ?! COVID-19 +VE CASE HIDING ?! LIQUOR NECESSARY &amp; SHOP OPEN SHUT LIFT BAN GUJARAT TAX DUTY LOSS TEST TEST IMMEDIATELY HURRY NOW INDIA FOLLOW +VE CASES COUNTRY LIKE THAN USA PERU BELGIUM BRAZIL CANNADA IRAN TEN DAYS SPAIN UK ITALY ,bipinmparekh
2020-05-06 23:33:15+00:00,"According to the article, India is the first asian country to establish diplomatic ties with the People's Public of China, what we call China, in 1950. However the relationship is threaten by actions of China under COVID-19 crisis. ",hacktoefl
2020-05-06 23:33:13+00:00,Air India postpones repatriation flights to May 8 due to delay in Covid-19 test results of crew members | India News ,2006goa1989
2020-05-06 23:31:40+00:00,Covid-19 pandemic: India’s Services activity dips to lowest ever – business news ,Currentnews_18
2020-05-06 23:30:18+00:00,ETHealthworld | Covid-19: India crosses 50k cases; hits new peak of 3600 cases in a day ,ETHealthWorld
2020-05-06 23:30:00+00:00,"COVID-19: An in-depth Analysis with India's leading Diabetologist and Thought Leader, Dr Shashank Joshi Dr. Shashank Joshi Senior Consultant Endocrinologist Diabetologist, Lilavati Hospital, Mumbai ",therightdoctors
2020-05-06 23:29:22+00:00,"Its scary, but these millions #MigrantsOnTheRoad on whose sweat urban India lives, is silent &amp; it is loud. Listen b4 the tectonic plate shifts. #lockdownextension #Covid_19 #MigrantLabourers",navinajafa
2020-05-06 23:28:21+00:00,There has been a surge in #Islamophobiainindia esp. since d desperate Govt in an attempt to divert labour migration blamed Tablighi Jamaat for #Covid_19 but composite culture is still flourishing @LadyVelvet_HFQ India’s Hindus on fasting during Ramadan ,rashidhasanuni
2020-05-06 23:28:13+00:00,"""In #India, trash is not segregated – everything is mixed and put in one bag...Lack of protective gear makes sanitation work difficult during normal times. During a #pandemic, these factors make them far more susceptible to the virus."" #COVID ",RizviSalim
2020-05-06 23:24:26+00:00,Daily there r surge in #COVID cases on #PAN-INDIA level &amp; today india crossed the mark of 50k confirmed cases with largest spike in #gujarat &amp; #west_bengal...but govt is still in denial state &amp; not in state to reveal the original facts &amp; ground reality.,DrAazmi
2020-05-06 23:23:40+00:00,Global Pandemic. China's missing 'Bat Woman' with secrets of Covid-19 origin denies defecting to West - Times of India ,jay1stnewyorker
2020-05-06 23:23:31+00:00,Please encourage people to use & donate Umbrellas ..... This will create a “ Do Gaj Ki Duri “ ..... Wish you all the best to fight Covid 19 Together ..... I love my India ,parijat82736209
2020-05-06 23:23:17+00:00,"Indian government & Media trying maximum to blame China for Corona Virus but reality is that, Corona Virus is pandemic& it came from animal. Corona Virus is not man made,it came from animal. At this time India should keep dirty politics away. All should fight against corona virus",4556228Y
2020-05-06 23:23:02+00:00,"Developed countries shouldn't ignore plight of poor ones. Covid-19 has led to suffering, PM Imran Khan genuinely cares for humans. A bailout will help countries to focus on people instead of debt funding. A footage from India to help you understand. ",SohailAnwer
2020-05-06 23:22:13+00:00,India’s unemployment rate rises to 27.11% amid COVID-19 crisis: CMIE - The Hindu ,DavidLesus
2020-05-06 23:22:12+00:00,Repurposed drugs offer hope in India’s Covid fight http://toi.in/GLqWWb59/a24gk via @timesofindia,Mohan1963K
2020-05-06 23:22:00+00:00,"Many doctors have to arrange for their own masks and PPEs or are forced to employ innovative techniques using plastic, helmets or raincoats while still being at the vanguard. Isn't there @PMOIndia @MoHFW_INDIA @TelanganaCMO playing politics on COVID? #PoliticsOnCovid",afzal_laws
2020-05-06 23:21:28+00:00,Please encourage people to use & donate Umbrellas ..... This will create a “ Do Gaj Ki Duri “ ..... Wish you all the best to fight Covid 19 Together ..... I love my India ,parijat82736209
2020-05-06 23:21:06+00:00,"There should be some combined efforts required by government and citizens to eliminate COVID completely,We being a responsible citizens have to support government as government is going in right direction.If this situation will be controlled soon my India will be super power ",anshumanjain201
2020-05-06 23:19:35+00:00,"Covid-19 update: Labour ministry helplines get over 10,000 distress calls - india news - https://southasiansnews.com/2020/05/06/covid-19-update-labour-ministry-helplines-get-over-10000-distress-calls-india-news/",southasiansnews
2020-05-06 23:18:48+00:00,"2) Poverty may play diffrently Bangladeshis had highest case fatality in London. Lousiana, Michigan and Illinois blacks did very poorly. India poverty may mean no Covid diagnosis. Pt. dying of Pneumonia, heart and strokes due to Covid.",DocJassi
2020-05-06 23:18:34+00:00,"Fighting Stigma : India's Covid-19 Contract Tracing App Could Leak Patient Locations: Independent security researcher Baptiste Robert published a blog post today sounding that warning about India's Health Bridge app, or Aarogya Setu, ... http://dlvr.it/RW8P2M",PairsonnalitesU
2020-05-06 23:18:26+00:00,"Covid God punishment work against human rights and human abuses. Specially America,India,and europe minorities facing human abuses .this countries want to minorities go out .So now all out.",mohamedhaleem17
2020-05-06 23:18:07+00:00,Covid-19: India crosses 50k cases; hits new peak of 3600 cases in a day http://toi.in/Eon5Sa/a24gk via @timesofindia,Mohan1963K
2020-05-06 23:16:24+00:00,"@SecPompeo, @RepAdamSmith India's communications lockdown in Kashmir, COVID-19 and their neighbor's observance of Ramadan may be cover for India to attack or prosecute a false flag event. RSS, the entity associated with India's ruling party is designated as a terrorist group. ",LAMStandley
2020-05-06 23:16:11+00:00,India to start Covid-19 evacuation operation Source: BBC News https://thetop10news.com/2020/05/07/india-to-start-covid-19-evacuation-operation/,TheTop10News2
2020-05-06 23:16:03+00:00,Journalists like @AMISHDEVGAN @ArnabGoswamiRTv @navikakumar etc are more dangerous than COVID-19 virus and kill/will kill more people in India than Corona ever will!!! #GodiMedia #HateMongers,devi_kool
2020-05-06 23:14:16+00:00,"Shake For Health Fighting with COVID-19 Stay Home, Be Safe ( Ready to grove with India with your quarantine routine ) #ThursdayMotivation #FightAgainstCorona #FightAgainstCOVID19",SURAJGR2
2020-05-06 23:14:14+00:00,"*CIIC*(http://www.CIIC.ventures) is glad to host next Webinar on 12th May, 2020 Tuesday at 4 PM IST on the topic *""Europe-India Opportunities for Startups in COVID times""* by *Ms.Leena Pishe Thomas*, Director, Global Business Inroads. https://us02web.zoom.us/webinar/register/WN_7jT4F2M9Sw6wX18hCIxR2w",parvezalamm
2020-05-06 23:13:22+00:00,Coronavirus India Death Toll | Novel Coronavirus Cases Deaths in Mumbai Pune Delhi Haryana Odisha Madhya Pradesh Uttar Pradesh Indore Today Latest Update: Corona Virus (COVID 19) India Death Toll Day Wise Details and Information | कोरोना से एक दिन में 65… https://onlineadda.in/coronavirus-india-death-toll-novel-coronavirus-cases-deaths-in-mumbai-pune-delhi-haryana-odisha-madhya-pradesh-uttar-pradesh-indore-today-latest-update-corona-virus-covid-19-india-death-toll-day-11/,vjyabhichandani
2020-05-06 23:13:17+00:00,India imposes 70% ‘corona’ tax on alcohol after crowding at shops #Covid_19,GoodMorningSA_
2020-05-06 23:12:34+00:00,India to start Covid-19 evacuation operation http://dlvr.it/RW8NKz,dilytwwet
2020-05-06 23:12:03+00:00,In the last 12 hours my hospital had 10 assault cases. All related to alcohol intoxication. Our normal is 2-3 cases per week. I request the governments to open dedicated hospitals for COVID times’ alcohol related emergencies and assaults. @PMOIndia @TelanganaCMO @MoHFW_INDIA,raghucardio
2020-05-06 23:11:32+00:00,"European, American & Some Asian countries are busy in research and process of claim COVID-19 Vaccinate. Here, India is busy in blaming, spreading hatred and communal violence. It happens only in India!",MushtaqWin
2020-05-06 23:10:11+00:00,Gobierno y sociedad: claves de India frente a COVID-19 #INTERNACIONAL #Global,InformateMX
2020-05-06 23:09:01+00:00," Student !! In case the situation does not appear to be normal in view of #Covid_19, to maintain social distancing, safety, and health of the college students. @ugc_india @HRDMinistry @OsmaniaOfficial",sadiqhussain___
2020-05-06 23:08:12+00:00,"@PIB_India @PMOIndia @CMOMaharashtra It’s cheaper, Safer to bring all COVID Negative tested Passengers &amp; Quarantine at Home, then 14 days of Paid scarce Quarantine facilitates, in addition to Risk of Spreading to CoPassengers &amp; Country back home based on primitive Thermal testing",vmvijan
2020-05-06 23:05:54+00:00,Covid-19: India crosses 50k cases; hits new peak of 3600 cases in a day - Times of India...,newsnation_24
2020-05-06 23:05:44+00:00,"E-Conclave Brainstorm: PayTM, Oyo and BYJU Chiefs On How Start-ups Will Survive COVID-19 http://img.youtube.com/vi/b0oDRIO0toI/0.jpg E-Conclave Brainstorm: PayTM, Oyo and BYJU Chiefs On How Start-ups Will Survive COVID-19 In an exclusive conversation with India Today ... ",CensoredToday
2020-05-06 23:05:24+00:00,"With 769 new cases, Mumbai Covid-19 cases surge past the 10,000-mark – india news ",allaboutbelagav
2020-05-06 23:04:32+00:00,"The way our people are taking advantage of temporary relaxation in country-wide lock-down, a major spurt in the spate of Covid-19 cases in India is very imminent and we are not far from having another Italy or US here in India. Govt must be serious about it...",ProfJavedMughal
2020-05-06 23:03:49+00:00,"I don’t understand why you so much worried about India , go ahead and look at numbers of effected and number of deaths by Covid 19 in your own Country",Lilylionn
