0,1,2
2020-05-22 23:59:49+00:00,Thanks a million sahab @asadowaisi The pregnant lady whom u helped has delivered a baby girl The COVID-19 heroes who inspired whole state n India to wage a relentless n tireless battle @KTRTRS sir v cannot express our gratitude in words @TelanganaCMO @aimim_national,advsadiqshaik
2020-05-22 23:59:17+00:00,"Experimentaron en seres humanos o los pobres animales,fueron el conejillo de india como siempre De los Chinos no se espera nada bueno..En tan corto tiempo crear una vacuna que inmuniza del contagio del #Covid_19 veamos el resultado adverso primero.",La_Jessica__
2020-05-22 23:56:53+00:00,"In India, We need 3 big hospitals n 39,997 PPEs, Iam telling you that coz covid 19 is a pandemic and is a priority currently.",Drnpokhriyal
2020-05-22 23:56:39+00:00,"My timeline is full of stories like these. When will the centre act ? Mumbai is the financial capital. We cannot let some inexperienced, incompetent people ruin India’s fight against #covid ",VivaShastri
2020-05-22 23:55:48+00:00,2020 so far...! * Australia Bushfire * Covid 19 Pandemic * Earthquake + Floods * Ukrainian Plane Crash * Kabul Gurdwara Attack * Kabur Maternity Attack * Amphan Cyclone in India * Fire in Pune Chemical Factory * PIA Plane Crash 2020 has been nightmare for the world so far ,4GNaiNii
2020-05-22 23:55:04+00:00,Why Covid-19 may infect less children than adults decoded - Times of India ,javed4ktr1
2020-05-22 23:55:00+00:00,"¡Afortunadamente, no hay argumentos en contra de los hechos! India: más de 1.300 millones de habitantes y 3.085 muertos por el virus. Dos detalles: 1) el gobierno indio adoptó la hidroxicloroquina como política pública para combatir el COVID-19. 2) No hay ""expertos"" jodiendo.",branemark1
2020-05-22 23:52:58+00:00,In India Covid-19 warriors can be identified by their clothes: Unofficial Prime MINISTER https://www.facebook.com/101942594639492/posts/163512421815842/?sfnsn=wiwspmo&amp;extid=PVZLmESBJJiAluw0,Anaskasim14
2020-05-22 23:52:27+00:00,"Sir at this point of time, where India is pointing fingers to China for COVID crisis and weak bilateral relations with China, they will go all after AA. He cant hide for many days or can he, having strong present political back up within India?",ragusmg
2020-05-22 23:51:37+00:00,Casos confirmados por país por #Covid_19 1 #EEUU 1.599.740 2 #Brasil 330.890 3 #Rusia 326.448 4 #Reino Unido 255.544 5 #España 234.824 6 #Italia 228.658 7 #Francia 182.002 8 #Alemania 179.710 9 #Turquía 154.500 10 #Irán 131.652 11 #India 124.794 12 #Perú 111.698,linkdeldia
2020-05-22 23:50:53+00:00,Now India is on 11th position in total number of covid cases..by seeing growth rate of cases I predict India will be on 7th place in next 14-15 days I.e within 05-06-2020.. &amp; 6th place by 12-06-2020 ,KSharifff
2020-05-22 23:50:33+00:00,"""Brasil acima de tudo"" Casos de Covid-19 (22/05) Estados Unidos 1.598.631 Brasil 330.890 Rússia 326.448 Reino Unido 254.195 Espanha 234.824 Itália 228.658 França 182.002 Alemanha 179.713 Turquia 154.500 Irã 131.652 Índia 124.794 Peru 111.698",Felipebann
2020-05-22 23:49:34+00:00,I have some suggestions to prevent the covid 19,AadityaPathak18
2020-05-22 23:49:25+00:00,If you think india is falling check this out and break your dream. Go for a vacation after a Covid crisis! ,AnimationArtist
2020-05-22 23:49:23+00:00,"Mumbai: Work for 1,000-bed facility for serious Covid patients begins | Mumbai News - Times of India ",dukekansal
2020-05-22 23:48:09+00:00,2020 so far...! * Australia Bushfire * Covid 19 Pandemic * Earthquake + Floods * Ukrainian Plane Crash * Kabul Gurdwara Attack * Kabur Maternity Attack * Amphan Cyclone in India * Fire in Pune Chemical Factory * PIA Plane Crash 2020 has been nightmare for the world so far ,sufiSays__
2020-05-22 23:46:22+00:00,"Covid-19 scare: 124 samples sent for testing today, says Ludhiana deputy commissioner | Ludhiana News – Times of India ",ltravel395
2020-05-22 23:44:22+00:00,All of us must review this news item. The apex medical body in India finds that Covid-19 is effective. ,AarKumar5
2020-05-22 23:44:20+00:00,Covid-19: What you need to know today – india news ,allaboutbelagav
2020-05-22 23:44:12+00:00,Covid 19 pred Lock down free food supplier poor home India by Muslim jamiyat ulema hi d ,asamdiwasim731n
2020-05-22 23:44:04+00:00,Repo Rate cut to Loan Moratorium: What RBI has done so far to deal with Covid-19 fallout | India Business News ,mkdhawan
2020-05-22 23:43:47+00:00,Latest updates about India's response to COVID-19. Recovery rate improves to 40.98% @PMOIndia @MEAIndia @MoHFW_INDIA @PIB_India #IndiaFightsCorona,IndiainPanama
2020-05-22 23:43:27+00:00,"Tech salaries in India are 6 figures US for top end talent. The industry already had that race to the bottom 20 years ago. Some COL adjustments will happen, but established practice is typically lower by like 15% tops. Lots of remote first companies did this pre COVID.",AaronErickson
2020-05-22 23:42:30+00:00,"Kerala, Índia, é um estado pobre e, por isso, sem grandes recursos. Mas tem um governo realmente empenhado em ajudar em períodos de crise e experiência com epidemias. O resultado: quatro mortes de COVID-19, como explica Pavithra Suryanarayan. https://messaging-custom-newsletters.nytimes.com/template/oakv2?campaign_id=30&amp;emc=edit_int_20200522&amp;instance_id=18705&amp;nl=the-interpreter&amp;productCode=INT&amp;regi_id=62341736&amp;segment_id=28865&amp;te=1&amp;uri=nyt%3A%2F%2Fnewsletter%2F7e008844-58bb-46e2-806f-a29e24e6bf86&amp;user_id=3f65785d89e5afd67ea070ec81d94556",mausellmoli
2020-05-22 23:40:22+00:00,Till 22 May 2020 in India : Total cases: 124794 Active cases: 69237 Deaths: 3726 #Covid_19 #lockdownextension,Corona1Updates
2020-05-22 23:39:33+00:00,India Confirms Highest Daily Spike In COVID-19 Cases http://dlvr.it/RXBP4P,IndependentNGR
2020-05-22 23:38:29+00:00,It’s crazy what’s happening in the world. Cyclone threw away houses and trees in Bangladesh and India... On top of COVID!!,FemiOlowofoyeku
2020-05-22 23:34:38+00:00,"#SoftTalk: Talking softly, with courage and conviction. #Limpiadhura #COVID-19 #Nepal #India #China",medevensharma
2020-05-22 23:33:51+00:00,15 new Covid-19 cases in Jharkhand | India News – Times of India https://joindhan.in/2020/05/22/15-new-covid-19-cases-in-jharkhand-india-news-times-of-india/,IndiaNe81732983
2020-05-22 23:33:31+00:00,15 new Covid-19 cases in Jharkhand | India News – Times of India ,services_ns
2020-05-22 23:32:10+00:00,"What about India, and Islamic group Tablighi Jamaat? ""On 18 April 2020, Central Government said that 4,291 cases (or 29.8% Of the total 14,378 confirmed cases of Covid-19 in India) were linked to Tablighi Jamaat, and these cases were spread across 23 states &amp; Union Territories""",radioramin
2020-05-22 23:30:00+00:00,"Union Health Minister Harsh Vardhan, who is at the forefront of India's battle against COVID-19 pandemic, took charge as the chairman of the 34-member WHO Executive Board on Friday ",EconomicTimes
2020-05-22 23:28:00+00:00,COVID-19: Did you know about Italy’s China connection | International - Times of India Videos ,Chicadog2
2020-05-22 23:26:10+00:00,"Devendra Fadnavis leads protest against govt’s ‘failure’ to tackle Covid crisis | India News,The Indian Express ",ramankk92
2020-05-22 23:25:48+00:00,Maharashtra BJP launches protests against govt’s handling of Covid-19 pandemic - india news - Hindustan Times ,ramankk92
2020-05-22 23:25:39+00:00,Fundasalud confirma 44 casos sospechosos de Covid-19 en TrujilloNo es posible restituir la señal de DirecTVMás de 100 muertos deja el ciclón Amphan en India y Bangladés https://wp.me/paYvV0-22Vk,QPEV_
2020-05-22 23:24:08+00:00,Bullshit India just started giving it to all front line Md and nurses and anyone who has been around a Covid positive person as a preventative.,bluesbuster11
2020-05-22 23:24:01+00:00,"Sir, please provide information for international students. Due to COVID, my daughter may be unable to fly to India to write #NEET2020",Surekha85810805
2020-05-22 23:24:00+00:00,"India Coronavirus COVID-19 R Number News Updates | Corona infection Cases can reach 1 lakh by 30 May, Institute of Mathematical Sciences (IMS) in Chennai | देश में कोरोना संक्रमण की दर R वैल्यू घटकर 1.22 पहुंची, 30 मई तक एक्टिव केस 1 लाख तक बढ़ सकते हैं ",tez_coverage
2020-05-22 23:22:24+00:00,"Also had engaging conversation with Advisors ⁦@IACCGHouston⁩ on a range of sectors including healthcare, energy, higher education &amp; petrochemicals and opportunities for India- US collaboration as we weather the CoViD pandemic. ",SandhuTaranjitS
2020-05-22 23:21:46+00:00,Coronavirus: India’s race to build a low-cost ventilator to save Covid-19 patients http://rviv.ly/qI8QYj,YOUNGISTAAN13
2020-05-22 23:19:51+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News - Times of India ,Dakshamehta033
2020-05-22 23:19:43+00:00,Covid-19: What you need to know today - india news - ,southasiansnews
2020-05-22 23:19:33+00:00,Pleasure to join you @SenCornyn in a dialogue with prominent Indian Americans organized by @IACCGHouston to discuss challenges faced during the CoViD pandemic &amp; opportunities for strengthening India -US partnership. ,SandhuTaranjitS
2020-05-22 23:19:29+00:00,"India lockdown stopped coronavirus COVID-19 cases from ballooning to 36-70 lakhs, claims Centre citing different models | India News http://dinowap.in/india-lockdown-stopped-coronavirus-covid-19-cases-from-ballooning-to-36-70-lakhs-claims-centre-citing-different-models-india-news/",in_dinx
2020-05-22 23:19:10+00:00,Free health care for Covid patient is something India cannot concede at this point of time - ,Mohan1963K
2020-05-22 23:19:07+00:00,* Australia Bushfire * Covid 19 Pandemic * Earthquake + Floods * Ukrainian Plane Crash * Kabul Gurdwara Attack * Kabur Maternity Attack * Amphan Cyclone in India * Fire in Pune Chemical Factory * PIA Plane Crash May Allah bless everyone.,CforChatha
2020-05-22 23:17:03+00:00,No where in India is done covid testing as actively as is done in #Kashmir to keep #kashmiris repressed and subjugated and pass Nuremberg laws swiftly. ⁦@UN⁩ Covid lockdown is seen as a cover for Jammu and Kashmir | The Indian Express ,Wahwouph
2020-05-22 23:16:42+00:00,2020 so far...! * Australia Bushfire * Covid 19 Pandemic * Earthquake + Floods * Ukrainian Plane Crash * Kabul Gurdwara Attack * Kabur Maternity Attack * Amphan Cyclone in India * Fire in Pune Chemical Factory * PIA Plane Crash Still 7 Months Left #planecrash #AllahReham,AhmiAli5
2020-05-22 23:16:18+00:00,"Top 10 Covid-19 updates: Japan puts India on travel advisory list; Maharashtra’s tally nears 45,000 ",TodaysNews24x7
2020-05-22 23:13:16+00:00,"Shame on you ,on the time of covid 19 spreading in India,instead helping poor people or Majdoor in your locality..makeing a fun.well u r richest family also,, please appolise me if I hurt you..",suhailright
2020-05-22 23:13:15+00:00,Covid-19: Finance minister to look at credit flow – Times of India ,trending2020
2020-05-22 23:11:33+00:00,"So, for the Lame Stream Media To Say, “You shouldn’t take Hydroxychloroquine because the Scientist doesn’t approve of it, why then would a 108 Countries order the drug from India? If the drug didn’t work against Covid-19, these Countries wouldn’t invest money or time to order it.",DCarlosPhipps
2020-05-22 23:11:07+00:00,"The World Must Act to Save Asia from Nuclear War – Byline Times India is upping da ante in #Kashmir putting da lives f eight million residents in imminent danger &amp; placing it &amp; Pakistan on da brink f nuclear warfare,as da world battle da COVID-19 pandemic ",profshagufta
2020-05-22 23:11:01+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News ,Newslin07952424
2020-05-22 23:10:36+00:00,2020 so far...! * Australia Bushfire * Covid 19 Pandemic * Earthquake + Floods * Ukrainian Plane Crash * Kabur Maternity Attack * Amphan Cyclone in India * Fire in Pune Chemical Factory * PIA Plane Crash Plz God don't test us anymore this is too much #PIAPlaneCrash #PIACrash,Ameer_libra
2020-05-22 23:10:12+00:00,"Coronavirus Vaccine India | Coronavirus India Situation State-Wise News/Narendra Modi Govt Health Ministry Latest News Today Updates On COVID Cases Recovery and Death | 3 अप्रैल तक 22.6% ग्रोथ रेट से बढ़ रहा था संक्रमण, अब घटकर 5.5% पर पहुंचा, 4 दिनों से… ",vjyabhichandani
2020-05-22 23:03:45+00:00,Repo Rate cut to Loan Moratorium: What RBI has done so far to deal with Covid-19 fallout | India Business News ,deepaksaxen93
2020-05-22 23:02:52+00:00,COVID-19 Cure: Bangladesh Claims Success; Dr. Tarek Alam Who Is Behind Cure Speaks To India Today http://img.youtube.com/vi/_Oq1PCrmIIo/0.jpg COVID-19 Cure: Bangladesh Claims Success; Dr. Tarek Alam Who Is Behind Cure Speaks To India Today As the world continues to ... ,CensoredToday
2020-05-22 23:02:34+00:00,"You may disagree with her, but she the 65-year old CM of West Bengal Mamata Banerjee. Amid a devastating cyclone and COVID-19, she is fighting back. India will stand together and fight back. More power to her and all. #PrayforBengal @MamataOfficial",KhajaAzheruddi5
2020-05-22 23:02:33+00:00,"Total COVID-19 Cases In Inida Stands At 1,18,447: 6,088 Cases And 148 Deaths In The Last 24 Hours http://img.youtube.com/vi/uppuUZQcoWE/0.jpg Total COVID-19 Cases In Inida Stands At 1,18,447: 6,088 Cases And 148 Deaths In The Last 24 Hours India continues to battle ... ",CensoredToday
2020-05-22 23:02:02+00:00,"#India records highest single day spike of 6,568 #COVID__19 cases with 142 new deaths in last 24 hours. Total number of cases reached 124,794. #coronavirusinindia #StayHome #StayHomeSaveLives #Covid_19 #CoronaUpdatesInIndia #CoronaUpdates",ArsalanAlyas
2020-05-22 23:01:27+00:00,"Oh no, they were doing that long before Covid. Trust in the Lord with all you got. Don't trust any man. Doctors, dentists, even hair stylist the mark of the beast is infiltrating people's minds and then we have LGBT, black nation and India doing genocide on western white culture.",AndreaG32429058
2020-05-22 23:00:54+00:00,"Laura, you may be well educated and very smart, but you are not a doctor and are misleading the public who believe in you. These studies were in India and were for SARS Covid 2. The FDA does not support Indian standards for testing or their drug formulations.",leslayrobin5
2020-05-22 23:00:15+00:00,"La ""curva aplanada"" de @HLGatell... En la realidad, estamos bien jodidos, junto con Brasil e India... A este paso, llegaremos a 10,000 muertes la semana que entra... Daily confirmed COVID-19 deaths: are we bending the curve? ",jacobovera
2020-05-22 22:56:41+00:00,This is the Gov't in India. This is not the FDA. Until the FDA says this drug is safe for everyone and there is strong evidence through extensive studies (unlike in India) that it offers protection against Covid 19 then check with a doctor before taking!,leslayrobin5
2020-05-22 22:55:45+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News http://dinowap.in/returnees-account-for-72-of-bihars-covid-cases-in-last-20-days-india-news/,in_dinx
2020-05-22 22:55:39+00:00,"India registers over 6,000 COVID-19 cases, 148 deaths in 24 hrs; impact of pandemic more severe than anticipated, says RBI -",gone_india
2020-05-22 22:55:18+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News ,Telegraphindia1
2020-05-22 22:54:27+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News – Times of India ,icjtv24
2020-05-22 22:54:23+00:00,"Anurag Thakur: It's only a pause, more steps to come to deal with Covid-19 crisis | India Business News: .... Visit Here... ",worldnews_05
2020-05-22 22:53:52+00:00,All the very Best Sir You have done a commendable Job at Covid Handling in India May this spirit guide you to further heights ,KulvinderWasu
2020-05-22 22:52:26+00:00,Age break-up of Covid-19 toll - Telegraph India https://ift.tt/3gbAy74 #diabetes #vingscommunity #news,HealthVings
2020-05-22 22:51:14+00:00,Jis quam ko har qadam pe badnaam kiya hai Us quam ka har zarra khidmatein khalq mei laga hai... -zeeshan #MuslimSaviours #thequint #urdu #humdekhenge #gangajamunatehzeeb #COVIDー19 #covidindia,aahmadzeeshan
2020-05-22 22:49:54+00:00,"#Covid-19(india) Biggest rise in covid-19 cases across india were recorded on friday, which helps the Total no. Of Covid-19 cases in india to touch 1,18447 with 3583 deaths.",JornalistLateif
2020-05-22 22:49:52+00:00,Q&A: How communist-run India state became model in COVID-19 fight ,alqamaronline
2020-05-22 22:49:50+00:00,Q&A: How communist-run India state became model in COVID-19 fight https://www.southasianwire.com/news/2020/05/22/qa-how-communist-run-india-state-became-model-in-covid-19-fight/,WireAsian
2020-05-22 22:48:50+00:00,"India Coronavirus COVID-19 R Number News Updates | Corona infection Cases can reach 1 lakh by 30 May, Institute of Mathematical Sciences (IMS) in Chennai | देश में कोरोना संक्रमण की दर R वैल्यू घटकर 1.22 पहुंची, 30 मई तक एक्टिव केस 1 लाख तक बढ़ सकते हैं ",ReviewsGround
2020-05-22 22:48:25+00:00,Karnataka: Samples of man who committed suicide in quarantine tests positive for Covid-19 in Dakshina Kannada district | Mangaluru News – Times of India https://bangalorenewstoday.com/top-news/karnataka-samples-of-man-who-committed-suicide-in-quarantine-tests-positive-for-covid-19-in-dakshina-kannada-district-mangaluru-news-times-of-india/,TodayBangalore
2020-05-22 22:47:05+00:00,@Padma_Karri Rahul Bera student ETH Zurich and his father in cyclone Amphan hit Kolkata down with Covid. No flights from Switzerland to India. Kindly help medical emergency stick Bera who can be contacted thru Ankita Ahuja +41 77 965 68 10. God bless you,deannattu
2020-05-22 22:47:03+00:00,Returnees account for 72% of Bihar’s Covid cases in last 20 days | India News ,sparknpluged
2020-05-22 22:45:48+00:00,"@drharshvardhan your efforts made India polio free ,now time to eradicate Covid 19 ,more power to you as WHO chairman ,prescribe the world .",janmangann
2020-05-22 22:45:47+00:00,"More GOOD NEWS: If you have some emergency #travel, Air India &amp; other airlines have re-started booking tickets for travel from May 25, 2020 !! Updates &amp; details are available only on #IndoreRocks site:http://www.indorerocks.com/events/Indore_Flight_Schedules/41272 !!! #COVIDー19 #COVID__19",TheIndoreRocks
2020-05-22 22:45:23+00:00,"""COVID-19 in India"" #coronavirus",i_m_nikhilverma
2020-05-22 22:44:58+00:00,India Post Covid-19 World Era: Implications of Covid-19 for Indian Real Estate https://indiapostcovid.blogspot.com/2020/05/implications-of-covid-19-for-indian.html?spref=tw,surjeetjha11
2020-05-22 22:44:56+00:00,COVID-19 5:23 6:32 Global 5180982 US 1598631 Russia 326448 Brazil 310087 UK 255541 Spain 234824 Italy 228658 France 182002 Germany 179710 Turkey 154500 Iran 131652 India 124794 Peru 111698,spee_dentalblog
2020-05-22 22:44:44+00:00,More Info on Made in China #WuhanVirus Well genetic modification to Kill People @INCIndia India and @cpispeak never condemn #China #ChinaLiedAndPeopleDied #ChinaMustPay Blood Vessels in Lungs Split in Response to COVID-19 ,hindustanse
2020-05-22 22:42:11+00:00,"Coronavirus India Situation Update, COVID-19 News: Health Ministry Lav Aggarwal and ICMR Press Conference Today Latest News | रोज 100 श्रमिक स्पेशल ट्रेनें चलाने की योजना; 24 घंटे में 1500 से ज्यादा लोग स्वस्थ, 11 दिनों में रिकवरी रेट 6% बढ़कर 31.5% हुआ https://korbanews.co.in/coronavirus-india-scenario-replace-covid-19-information-well-being-ministry-lav-aggarwal-and-icmr-press-convention-right-this-moment-newest-information-%e0%a4%b0%e0%a5%8b%e0%a4%9c-100-%e0%a4%b6/",KorbaNews
2020-05-22 22:41:39+00:00,Covid-19 in Assam: Single-day spike of 46 cases puts Himanta Biswa Sarma on edge | Guwahati News – Times of India https://gofirstnews.com/covid-19-in-assam-single-day-spike-of-46-circumstances-places-himanta-biswa-sarma-on-edge-guwahati-news-instances-of-india/,kuldeepsingh250
2020-05-22 22:41:39+00:00,"Haryana Covid-19 count goes up to 1067, 16 deaths so far | Gurgaon News – Times of India ",kuldeepsingh250
2020-05-22 22:41:39+00:00,Covid-19 in Assam: Single-day spike of 46 cases puts Himanta Biswa Sarma on edge | Guwahati News – Times of India https://gofirstnews.com/covid-19-in-assam-single-day-spike-of-46-circumstances-places-himanta-biswa-sarma-on-edge-guwahati-news-instances-of-india/,GoFirstNews1
2020-05-22 22:41:39+00:00,"Haryana Covid-19 count goes up to 1067, 16 deaths so far | Gurgaon News – Times of India https://gofirstnews.com/haryana-covid-19-depend-goes-as-much-as-1067-16-deaths-to-this-point-gurgaon-news-instances-of-india/",GoFirstNews1
2020-05-22 22:41:36+00:00,India’s response to Covid has been disastrous. Here’s a sad example ,greencoalition
2020-05-22 22:41:29+00:00,"We Shia Human Right Commission with pleasure appreciates Jamat-E-Islami-Hind, India for their valuable contribution towards helping poor and needy people in covid-19 Epidemic. Allah bless you. @JAMATEISLAMIHND #MuslimSaviours",ShiaHumanRight
2020-05-22 22:40:00+00:00,"Several trade union leaders were arrested at a demonstration in #NewDelhi, on Friday, against the abrogation and suspension of labour laws in states across #India amid the ongoing #COVID-19 lockdown. FULL VIDEO: http://bit.ly/2Tw7qO0",Ruptly
2020-05-22 22:39:08+00:00,#MigrantLivesMatter #Covid_19 #MigrantsOnTheRoad #India ,aplombasim
2020-05-22 22:38:55+00:00,"80% Covid cases from 5 states, 60% from 5 cities: Govt | India News ",republicpostin
2020-05-22 22:38:48+00:00,"80% Covid cases from 5 states, 60% from 5 cities: Govt | India News – Times of India ",icjtv24
2020-05-22 22:38:26+00:00,Maharashtra is now india's COVID-19 capital due to bad administration of Uddhav Thackeray,bhrtshoni1
2020-05-22 22:37:54+00:00,"According to the new data by Ministry of Health and Family Welfare, Government of India, India’s COVID-19 recovery rate improves to 41%. #IndiaFightsCorona Press Information Bureau - PIB, Government of India ",imluqmaan1
2020-05-22 22:37:40+00:00,"#DidYouKnow: An Air India flight carrying 100s of Indians will come to #Indore from #London soon, under the Vande Bharat Mission??? Check details only on #IndoreRocks site (click on the link below):http://www.indorerocks.com/events/Indore_Flight_Schedules/41272 !!! #VandeBharatMission #VBM !!#COVIDー19 #Covid_19 ",TheIndoreRocks
2020-05-22 22:37:33+00:00,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)31208-3/fulltext#.XshUDdaJ6Dk.twitter @MoHFW_INDIA",korinotsurugi
2020-05-22 22:37:20+00:00,"This comes at a time when, like the rest of the world, India is grappling with the COVID-19 pandemic. Social distancing and restrictions have had to be lifted to enable relief efforts at a time when the nation is believed to be in its peak, which puts many lives at risk. (2)",TheRBShankar
2020-05-22 22:36:57+00:00,Assam records biggest single-day spike in Covid-19 cases; tally rises to 259 – india news ,govtreact
2020-05-22 22:36:55+00:00,"“As a prophylactic drug, HCQ has shown results in India....The Lancet paper...will have implications for treatment regimen not prophylaxis.” Indian Govt expands use of anti-malaria drug to curb COVID-19 transmission (⁦@htTweets)",IngrahamAngle
2020-05-22 22:36:55+00:00,Jammu and Kashmir’s Covid-19 tally nears 1500-mark with 40 new cases – india news ,allaboutbelagav
2020-05-22 22:36:37+00:00,"As of May 15, we raised $500,000 and disbursed $400,000 for #COVID relief in India, and supported more than 200000 people in 18 states in India. The road to recovery from unprecedented health and economic crisis remains long and hard. Lend your support at ",AIDINDIA
2020-05-22 22:36:23+00:00,"My son is Canadian citizen, he’s just 2 months old. We could not apply for OCI due to covid pandemic. We want to go to India as we have no support here. Could u pls help us.",Bhavana96295212
2020-05-22 22:36:08+00:00,India is Using COVID-19 to Advance its Hindu Settler Colonial Enterprise in #Kashmir @cjwerleman,Sauood07
2020-05-22 22:35:45+00:00,Assam records biggest single-day spike in Covid-19 cases; tally rises to 259 – india news https://indiatourtips.com/assam-records-biggest-single-day-spike-in-covid-19-cases-tally-rises-to-259-india-news/,OMarugujarat
2020-05-22 22:34:15+00:00,Assam records biggest single-day spike in Covid-19 cases; tally rises to 259 ,India_NewsLive
2020-05-22 22:32:04+00:00,"World Vision staff and volunteers in India and Bangladesh are assessing the damage and needs of those affected by Cyclone Amphan, in what is a double crisis for both countries as they too deal with the impact of COVID-19.",WorldVisionNZ
2020-05-22 22:30:18+00:00,Covid-19: Finance minister to look at credit flow – Times of India ,Technewser2
2020-05-22 22:29:12+00:00,"80% Covid cases from 5 states, 60% from 5 cities: Govt | India News ",Telegraphindia1
2020-05-22 22:28:56+00:00,Someone please find a TERMINATE code for 2020’s Trauma Index. (1.)Ongoing #Covid_19 (2.) #karachiPlaneCrash: 57 dead during #Eid2020. (3.) #amphan_cyclone: 80+ dead. Bengal n Odisha in #India totally wrecked and flooded (4.)#VizagGasLeak #Vishakapatnam: 5k sick + 12 dead.,AKrishnaCivil
2020-05-22 22:28:23+00:00,"#CCP sunk #Indonesia fishing boats, stole #Philippine islands Rammed #Japanese military boat Cut off water with #MekongDam to #Laos #Vietnam #Myanmar Debt-trap loans to #Bangladesh &amp; #Pakistan &amp; Border clashes with #India &amp; Stomped out #Democracy in HongKong all during #Covid-19!",InGodWeTrustF8
